"pincode","city","state_code","cod","prepaid","pickup","zone"
"125104","Mandi Dabwali","Haryana","Y","Y","Y","Z4"
"125105","BHUNA","HR","Y","Y","N","Z4"
"125106","BHUNA","HARYANA","Y","Y","Y","Z4"
"125107","BHUNA","HR","Y","Y","N","Z4"
"125108","SIRSA","HR","Y","Y","N","Z4"
"125109","SIRSA","HR","Y","Y","N","Z4"
"125110","SIRSA","HR","Y","Y","Y","Z4"
"125111","Fatehabad","Haryana","Y","Y","Y","Z4"
"125112","BHUNA","HR","Y","Y","Y","Z4"
"125113","BARWALA","HARYANA","Y","Y","Y","Z4"
"125119","TOHANA","HR","Y","Y","N","Z4"
"125120","TOHANA","HARYANA","Y","Y","Y","Z4"
"125121","BARWALA","HR","Y","Y","Y","Z4"
"125122","BARWALA","HARYANA","Y","Y","Y","Z4"
"125123","BARWALA","HR","Y","Y","N","Z4"
"125125","JIND","HR","Y","Y","Y","Z4"
"125133","Ratia","Haryana","Y","Y","Y","Z4"
"125201","KALANWALI","HR","Y","Y","Y","Z4"
"125202","KALANWALI","HR","Y","Y","N","Z4"
"125203","KALANWALI","HR","Y","Y","N","Z4"
"126001","TOHANA","HR","Y","Y","Y","Z4"
"126006","HISSAR","HARYANA","N","Y","N","Z4"
"126007","HISSAR","HARYANA","N","Y","N","Z4"
"126008","HISSAR","HARYANA","N","Y","N","Z4"
"126009","HISSAR","HARYANA","N","Y","N","Z4"
"126010","HISSAR","HARYANA","N","Y","N","Z4"
"126011","HISSAR","HARYANA","N","Y","N","Z4"
"126013","HISSAR","HARYANA","N","Y","N","Z4"
"126014","HISSAR","HARYANA","N","Y","N","Z4"
"126015","HISSAR","HARYANA","N","Y","N","Z4"
"126025","HISSAR","HARYANA","N","Y","N","Z4"
"126027","HISSAR","HARYANA","N","Y","N","Z4"
"126101","Meham","Haryana","Y","Y","Y","Z4"
"126102","JIND","HARYANA","Y","Y","Y","Z4"
"126103","JIND","HARYANA","Y","Y","Y","Z4"
"126104","JIND","HARYANA","Y","Y","Y","Z4"
"126105","JIND","HR","Y","Y","N","Z4"
"126108","PILU KHERA","HR","Y","Y","N","Z4"
"126109","PILU KHERA","HR","Y","Y","N","Z4"
"126110","PILU KHERA","HR","Y","Y","Y","Z4"
"126111","Assandh","Haryana","Y","Y","Y","Z4"
"126112","PILU KHERA","HR","Y","Y","Y","Z4"
"126113","Jind","Haryana","Y","Y","Y","Z4"
"126114","Jind","Haryana","Y","Y","Y","Z4"
"126115","Jind","Haryana","Y","Y","Y","Z4"
"126116","FATEHABAD","HARYANA","Y","Y","Y","Z4"
"126117","NARWANA","HR","Y","Y","N","Z4"
"126118","NARWANA","HR","Y","Y","N","Z4"
"126123","NARWANA","HR","Y","Y","N","Z4"
"126124","NARWANA","HR","Y","Y","N","Z4"
"126125","NARWANA","HR","Y","Y","Y","Z4"
"126126","NARWANA","HARYANA","Y","Y","N","Z4"
"126127","NARWANA","HR","Y","Y","N","Z4"
"126128","NARWANA","HARYANA","Y","Y","N","Z4"
"126150","NARWANA","HR","Y","Y","N","Z4"
"126151","NARWANA","HR","Y","Y","N","Z4"
"126152","NARWANA","HR","Y","Y","Y","Z4"
"126153","NARWANA","HR","Y","Y","N","Z4"
"126154","NARWANA","HR","Y","Y","N","Z4"
"127020","BHIWANI","HR","Y","Y","Y","Z4"
"127021","Bhiwani","Haryana","Y","Y","Y","Z4"
"127022","CHARKHI DADRI","HR","Y","Y","Y","Z4"
"127025","Charkhi Dadri","Haryana","Y","Y","Y","Z4"
"127026","Charkhi Dadri","Haryana","Y","Y","Y","Z4"
"127027","Meham","Haryana","Y","Y","Y","Z4"
"127028","Bahal","Haryana","Y","Y","Y","Z4"
"127029","BHIWANI","Haryana","Y","Y","Y","Z4"
"127030","BHIWANI","HR","Y","Y","Y","Z4"
"127031","Bhiwani","HARYANA","Y","Y","Y","Z4"
"127032","Bhiwani","Haryana","Y","Y","Y","Z4"
"127035","Hansi","Haryana","Y","Y","Y","Z4"
"127040","TOSHAM","HR","Y","Y","Y","Z4"
"127041","Meham","Haryana","Y","Y","Y","Z4"
"127042","CHARKHI DADRI","HR","Y","Y","Y","Z4"
"127043","Siwani","Haryana","Y","Y","Y","Z4"
"127045","SIWANI","HR","Y","Y","Y","Z4"
"127046","Siwani","Haryana","Y","Y","Y","Z4"
"127110","Charkhi Dadri","Haryana","Y","Y","Y","Z4"
"127111","Bhiwani","Haryana","Y","Y","Y","Z4"
"127114","BHIWANI","HR","Y","Y","Y","Z4"
"127201","Loharu","HARYANA","Y","Y","Y","Z4"
"127306","CHARKHI DADRI","HR","Y","Y","Y","Z4"
"127307","ATELA","HARYANA","Y","Y","Y","Z4"
"127308","Loharu","Haryana","Y","Y","Y","Z4"
"127309","Bhiwani","Haryana","Y","Y","Y","Z4"
"127310","CHARKHI DADRI","HR","Y","Y","Y","Z4"
"127311","Bhiwani","HARYANA","Y","Y","Y","Z4"
"127312","CHARKHI DADRI","HR","Y","Y","Y","Z4"
"131000","SONIPAT","HARYANA","N","Y","N","Z4"
"131001","Sonipat","Haryana","Y","Y","Y","Z4"
"131002","SONIPAT","HR","Y","Y","Y","Z4"
"131003","SONIPAT","HARYANA","N","Y","N","Z4"
"131010","Gohana","Haryana","Y","Y","N","Z4"
"131021","SONIPAT","Haryana","Y","Y","Y","Z4"
"131022","KUNDLI","HARYANA","Y","Y","Y","Z4"
"131023","SONIPAT","Haryana","Y","Y","Y","Z4"
"131024","Sonipat","Haryana","Y","Y","Y","Z4"
"131025","SONIPAT","HARYANA","Y","Y","N","Z4"
"131026","SONIPAT","HR","Y","Y","N","Z4"
"131027","Sonipat","HARYANA","Y","Y","Y","Z4"
"131028","SONEPAT","HARYANA","Y","Y","Y","Z4"
"131029","Sonipat","Haryana","Y","Y","Y","Z4"
"131030","Sonipat","Haryana","Y","Y","Y","Z4"
"131031","Sonipat","Haryana","Y","Y","N","Z4"
"131032","SONIPAT","HR","Y","Y","N","Z4"
"131033","SONIPAT","Haryana","N","Y","N","Z4"
"131034","SONIPAT","HARYANA","N","Y","N","Z4"
"131035","Sonipat","Haryana","Y","Y","N","Z4"
"131036","SONIPAT","HR","Y","Y","N","Z4"
"131037","Sonipat","Haryana","Y","Y","N","Z4"
"131038","SONIPAT","HR","Y","Y","N","Z4"
"131039","Sonipat","Haryana","Y","Y","Y","Z4"
"131040","SONIPAT","HR","Y","Y","Y","Z4"
"131101","GANNUR","HARYANA","Y","Y","Y","Z4"
"131102","Samalkha","Haryana","Y","Y","Y","Z4"
"131103","SONEPAT","Haryana","Y","Y","Y","Z4"
"131104","SONIPAT","HR","Y","Y","N","Z4"
"131105","Sonipat","Haryana","Y","Y","N","Z4"
"131106","SONIPAT","HARYANA","N","Y","N","Z4"
"131107","SONIPAT","Haryana","N","Y","N","Z4"
"131108","SONIPAT","HARYANA","N","Y","N","Z4"
"131109","SONIPAT","Haryana","N","Y","N","Z4"
"131110","SONIPAT","HARYANA","N","Y","N","Z4"
"131111","SONIPAT","Haryana","N","Y","N","Z4"
"131112","SONIPAT","HARYANA","N","Y","N","Z4"
"131113","SONIPAT","Haryana","N","Y","N","Z4"
"131114","SONIPAT","HARYANA","N","Y","N","Z4"
"131115","SONIPAT","Haryana","N","Y","N","Z4"
"131301","GOHANA","HARYANA","Y","Y","Y","Z4"
"131302","GOHANA","HR","Y","Y","Y","Z4"
"131303","Gohana","Haryana","Y","Y","Y","Z4"
"131304","GOHANA","HR","Y","Y","Y","Z4"
"131305","Gohana","Haryana","Y","Y","Y","Z4"
"131306","GOHANA","HR","Y","Y","Y","Z4"
"131307","GOHANA","HARYANA","Y","Y","Y","Z4"
"131309","Gohana","Haryana","Y","Y","Y","Z4"
"131310","Gohana","Haryana","Y","Y","Y","Z4"
"131402","SONEPAT","HARYANA","Y","Y","Y","Z4"
"131403","Sonipat","Haryana","Y","Y","Y","Z4"
"131407","Sonipat","Haryana","Y","Y","Y","Z4"
"131408","Sonipat","Haryana","Y","Y","Y","Z4"
"131409","Sonipat","Haryana","Y","Y","Y","Z4"
"132000","Panipat","HARYANA","N","N","Y","Z4"
"132001","Karnal","Haryana","Y","Y","Y","Z4"
"132002","KARNAL","Haryana","Y","Y","Y","Z4"
"132004","KARNAL","HARYANA","N","Y","N","Z4"
"132013","PANIPAT","HARYANA","Y","Y","Y","Z4"
"132018","Panipat","Haryana","Y","Y","N","Z4"
"132020","KARNAL","HR","Y","Y","N","Z4"
"132021","KARNAL","HR","Y","Y","Y","Z4"
"132022","KARNAL","HARYANA","Y","Y","Y","Z4"
"132023","KARNAL","HARYANA","Y","Y","Y","Z4"
"132024","KARNAL","HARYANA","Y","Y","Y","Z4"
"132025","Assandh","Haryana","Y","Y","Y","Z4"
"132026","Kaithal","Haryana","Y","Y","Y","Z4"
"132034","ASANDH","HR","Y","Y","N","Z4"
"132035","ASANDH","HR","Y","Y","N","Z4"
"132036","ASANDH","HR","Y","Y","Y","Z4"
"132037","Karnal","Haryana","Y","Y","Y","Z4"
"132038","ASANDH","HR","Y","Y","N","Z4"
"132039","ASANDH","HR","Y","Y","Y","Z4"
"132040","Karnal","Haryana","Y","Y","Y","Z4"
"132041","KARNAL","Haryana","Y","Y","Y","Z4"
"132042","PANIPAT","HARYANA","Y","Y","N","Z4"
"132043","KARNAL","HR","Y","Y","N","Z4"
"132044","PANIPAT","HARYANA","Y","Y","N","Z4"
"132045","ASANDH","HR","Y","Y","N","Z4"
"132046","Assandh","Haryana","Y","Y","Y","Z4"
"132047","ASANDH","HR","Y","Y","N","Z4"
"132048","Asandh","Haryana","Y","Y","N","Z4"
"132049","PANIPAT","HARYANA","N","Y","N","Z4"
"132052","KARNAL","HR","Y","Y","N","Z4"
"132053","KARNAL","HR","Y","Y","N","Z4"
"132054","KARNAL","HR","Y","Y","Y","Z4"
"132100","PANIPAT","HARYANA","N","Y","N","Z4"
"132101","Samalkha","Haryana","Y","Y","Y","Z4"
"132102","PANIPAT","HR","Y","Y","Y","Z4"
"132103","Panipat","Haryana","Y","Y","Y","Z4"
"132104","KARNAL","HARYANA","Y","Y","Y","Z4"
"132105","Panipat","Haryana","Y","Y","Y","Z4"
"132106","PANIPAT","Haryana","Y","Y","Y","Z4"
"132107","Safidon","Haryana","Y","Y","Y","Z4"
"132108","Panipat","Haryana","Y","Y","Y","Z4"
"132109","Panipat","Haryana","Y","Y","N","Z4"
"132110","Panipat","Haryana","Y","Y","Y","Z4"
"132111","Karnal","HARYANA","Y","Y","Y","Z4"
"132112","PANIPAT","Haryana","Y","Y","N","Z4"
"132113","PANIPAT","HARYANA","Y","Y","Y","Z4"
"132114","GHARAUNDA","HR","Y","Y","Y","Z4"
"132115","Panipat","Haryana","Y","Y","Y","Z4"
"132116","Karnal","Haryana","Y","Y","Y","Z4"
"132117","Karnal","HARYANA","Y","Y","Y","Z4"
"132118","Kurukshetra","Haryana","Y","Y","Y","Z4"
"132119","KURUKSHETRA","HARYANA","Y","Y","Y","Z4"
"132120","KURUKSHETRA","HR","Y","Y","N","Z4"
"132121","PANIPAT","HARYANA","Y","Y","N","Z4"
"132122","PANIPAT","HR","Y","Y","Y","Z4"
"132123","Karnal","Haryana","Y","Y","Y","Z4"
"132124","KARNAL","HR","Y","Y","N","Z4"
"132125","KARNAL","HR","Y","Y","N","Z4"
"132128","PANIPAT","Haryana","N","Y","N","Z4"
"132129","PANIPAT","HARYANA","N","Y","N","Z4"
"132130","PANIPAT","Haryana","N","Y","N","Z4"
"132131","PANIPAT","HARYANA","N","Y","N","Z4"
"132132","PANIPAT","Haryana","N","Y","N","Z4"
"132133","PANIPAT","HARYANA","N","Y","N","Z4"
"132134","PANIPAT","Haryana","N","Y","N","Z4"
"132135","PANIPAT","HARYANA","N","Y","N","Z4"
"132136","PANIPAT","Haryana","N","Y","N","Z4"
"132137","PANIPAT","HARYANA","N","Y","N","Z4"
"132138","Panipat","Haryana","Y","Y","N","Z4"
"132139","PANIPAT","HARYANA","N","Y","N","Z4"
"132140","Panipat","Haryana","Y","Y","Y","Z4"
"132141","PANIPAT","HR","Y","Y","N","Z4"
"132142","PANIPAT","HARYANA","Y","Y","N","Z4"
"132143","PANIPAT","HR","Y","Y","N","Z4"
"132144","PANIPAT","HARYANA","Y","Y","N","Z4"
"132145","PANIPAT","HR","Y","Y","Y","Z4"
"132146","Panipat","Haryana","Y","Y","N","Z4"
"132147","PANIPAT","HR","Y","Y","N","Z4"
"132148","PANIPAT","Haryana","N","Y","N","Z4"
"132149","PANIPAT","HARYANA","Y","Y","N","Z4"
"132150","PANIPAT","HR","Y","Y","N","Z4"
"132151","PANIPAT","HR","Y","Y","Y","Z4"
"132152","Karnal","HARYANA","Y","Y","Y","Z4"
"132153","KARNAL","HR","Y","Y","N","Z4"
"132154","KARNAL","HR","Y","Y","N","Z4"
"132155","ASANDH","HR","Y","Y","N","Z4"
"132157","ASANDH","HR","Y","Y","Y","Z4"
"132401","YAMUNA NAGAR","HR","Y","Y","N","Z4"
"133000","AMBALA","HARYANA","N","Y","N","Z4"
"133001","Ambala","Haryana","Y","Y","Y","Z4"
"133002","Ambala","Haryana","Y","Y","Y","Z4"
"133003","Ambala","Haryana","Y","Y","Y","Z4"
"133004","Ambala","Haryana","Y","Y","Y","Z4"
"133005","Ambala","Haryana","Y","Y","Y","Z4"
"133006","AMBALA","HR","Y","Y","Y","Z4"
"133007","AMBALA","HARYANA","Y","Y","Y","Z4"
"133008","AMBALA","HR","Y","Y","Y","Z4"
"133010","Ambala","Haryana","Y","Y","Y","Z4"
"133021","AMBALA","HR","Y","Y","Y","Z4"
"133101","Ambala","Haryana","Y","Y","Y","Z4"
"133102","AMBALA","HR","Y","Y","Y","Z4"
"133103","YAMUNA NAGAR","Haryana","Y","Y","Y","Z4"
"133104","SAHA","HARYANA","Y","Y","Y","Z4"
"133105","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"133123","Rupahar","WEST BENGAL","N","N","Y","Z4"
"133201","BARARA","HARYANA","Y","Y","Y","Z4"
"133202","BARARA","HR","Y","Y","Y","Z4"
"133203","DOSARKA","HARYANA","Y","Y","Y","Z4"
"133204","YAMUNA NAGAR","HARYANA","Y","Y","Y","Z4"
"133205","Ambala","Haryana","Y","Y","Y","Z4"
"133206","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"133207","MULLANA","HARYANA","Y","Y","Y","Z4"
"133208","BARARA","HR","Y","Y","N","Z4"
"133301","KALKA","HARYANA","Y","Y","Y","Z4"
"133302","Pinjore","Haryana","Y","Y","Y","Z4"
"134000","AMBALA","Haryana","N","Y","N","Z4"
"134001","AMBALA","HARYANA","Y","Y","Y","Z4"
"134002","Ambala","Haryana","Y","Y","Y","Z4"
"134003","AMBALA","HARYANA","Y","Y","Y","Z4"
"134004","AMBALA","HR","Y","Y","Y","Z4"
"134005","AMBALA","HARYANA","Y","Y","Y","Z4"
"134006","AMBALA","HR","Y","Y","Y","Z4"
"134007","AMBALA","HARYANA","Y","Y","Y","Z4"
"134008","PANCHKULA","HR","Y","Y","Y","Z4"
"134009","PANCHKULA","Chandigarh","Y","Y","Y","Z4"
"134011","AMBALA","HARYANA","Y","Y","Y","Z4"
"134012","AMBALA","Haryana","Y","Y","Y","Z4"
"134044","ASANDH","HR","Y","Y","N","Z4"
"134101","PINJORE","HARYANA","Y","Y","Y","Z4"
"134102","Pinjore","Haryana","Y","Y","Y","Z4"
"134103","PANCHKULA","HR","Y","Y","Y","Z4"
"134104","Pinjore","Haryana","Y","Y","Y","Z4"
"134105","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"134107","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"134108","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"134109","Zirakpur","Punjab","Y","Y","Y","Z4"
"134110","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"134111","Zirakpur","Punjab","Y","Y","Y","Z4"
"134112","Zirakpur","Punjab","Y","Y","Y","Z4"
"134113","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"134114","PANCHKULA","HR","Y","Y","Y","Z4"
"134115","CHANDIGARH","Haryana","Y","Y","Y","Z4"
"134116","PANCHKULA","HR","Y","Y","Y","Z4"
"134117","Panchkula","HARYANA","Y","Y","Y","Z4"
"134118","PANCHKULA","HR","Y","Y","Y","Z4"
"134119","CHANDIGARH","CHANDIGARH","Y","Y","Y","Z4"
"134126","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"134151","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"134152","Zirakpur","Punjab","Y","Y","Y","Z4"
"134201","Naraingarh","Haryana","Y","Y","Y","Z4"
"134202","MULLANA","HARYANA","Y","Y","Y","Z4"
"134203","Naraingarh","Haryana","Y","Y","Y","Z4"
"134204","AMBALA","HARYANA","Y","Y","Y","Z4"
"134205","PANCHKULA","HR","Y","Y","Y","Z4"
"134206","Panchkula","Haryana","Y","Y","N","Z4"
"135001","YAMUNA NAGAR","HR","Y","Y","Y","Z4"
"135002","YAMUNA NAGAR","Haryana","Y","Y","Y","Z4"
"135003","YAMUNA NAGAR","HR","Y","Y","Y","Z4"
"135004","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"135012","BILASPUR HR","HR","Y","Y","N","Z4"
"135021","YAMUNA NAGAR","HR","Y","Y","Y","Z4"
"135101","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"135102","BILASPUR HR","HR","Y","Y","Y","Z4"
"135103","Chhachhrauli","HARYANA","Y","Y","Y","Z4"
"135104","BILASPUR HR","HR","Y","Y","N","Z4"
"135105","BILASPUR HR","HR","Y","Y","Y","Z4"
"135106","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"135133","YAMUNA NAGAR","HR","Y","Y","Y","Z4"
"136020","PUNDRI","HARYANA","Y","Y","Y","Z4"
"136021","Kaithal","Haryana","Y","Y","Y","Z4"
"136026","Kaithal","Haryana","Y","Y","Y","Z4"
"136027","Kaithal","Haryana","Y","Y","Y","Z4"
"136030","Kaithal","Haryana","Y","Y","Y","Z4"
"136033","Kaithal","Haryana","Y","Y","Y","Z4"
"136034","PEHOWA","HARYANA","Y","Y","Y","Z4"
"136035","Kaithal","Haryana","Y","Y","Y","Z4"
"136036","AMBALA","Haryana","N","Y","N","Z4"
"136038","KURUKSHETRA","HARYANA","Y","Y","Y","Z4"
"136039","Assandh","HARYANA","Y","Y","N","Z4"
"136042","KAITHAL","HARYANA","Y","Y","Y","Z4"
"136043","PUNDRI","HR","Y","Y","Y","Z4"
"136044","Assandh","Haryana","Y","Y","Y","Z4"
"136116","AMBALA","HARYANA","N","Y","N","Z4"
"136117","Kaithal","Haryana","Y","Y","Y","Z4"
"136118","KURUKSHETRA","HR","Y","Y","Y","Z4"
"136119","Kurukshetra","Haryana","Y","Y","Y","Z4"
"136128","KURUKSHETRA","HARYANA","Y","Y","Y","Z4"
"136129","PEHOWA","HARYANA","Y","Y","Y","Z4"
"136130","KURUKSHETRA","HR","Y","Y","Y","Z4"
"136131","Kurukshetra","Haryana","Y","Y","Y","Z4"
"136132","LADWA","HR","Y","Y","Y","Z4"
"136134","Ambala","Haryana","Y","Y","Y","Z4"
"136135","BARARA","HR","Y","Y","Y","Z4"
"136136","Pehowa","Haryana","Y","Y","Y","Z4"
"136156","Kurukshetra","Haryana","Y","Y","Y","Z4"
"140001","Rupnagar","Punjab","Y","Y","Y","Z4"
"140002","RUPNAGAR","PB","Y","Y","N","Z4"
"140022","JALANDHAR","Punjab","Y","Y","Y","Z4"
"140055","CHANDIGARH","CHANDIGARH","N","Y","N","Z4"
"140063","Mohali","Punjab","Y","Y","Y","Z4"
"140100","Chandigarh","Chandigarh","N","Y","N","Z4"
"140101","MORINDA","PUNJAB","Y","Y","Y","Z4"
"140102","CHAM KAUR SAHIB","PB","Y","Y","Y","Z4"
"140103","Morinda","Punjab","Y","Y","Y","Z4"
"140104","MOHALI","CHANDIGARH","Y","Y","Y","Z4"
"140105","ZIRAKPUR","PUNJAB","Y","Y","Y","Z4"
"140106","MOHALI","PB","Y","Y","Y","Z4"
"140108","Roopnagar","PUNJAB","Y","Y","Y","Z4"
"140109","RUPNAGAR","PB","Y","Y","Y","Z4"
"140110","Mohali","Punjab","Y","Y","Y","Z4"
"140111","CHAM KAUR SAHIB","PB","Y","Y","Y","Z4"
"140112","Rupnagar","Punjab","Y","Y","Y","Z4"
"140113","RUPNAGAR","PB","Y","Y","Y","Z4"
"140114","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140115","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140116","Anandpur Sahib","PUNJAB","Y","Y","Y","Z4"
"140117","ANANDPUR SAHIB","PB","Y","Y","Y","Z4"
"140118","Anandpur Sahib","PUNJAB","Y","Y","Y","Z4"
"140119","ROPAR","Punjab","Y","Y","Y","Z4"
"140120","Anandpur Sahib","PUNJAB","Y","Y","N","Z4"
"140123","ANANDPUR SAHIB","PB","Y","Y","Y","Z4"
"140124","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140125","NANGAL","PUNJAB","Y","Y","Y","Z4"
"140126","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140127","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140128","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140133","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140136","HOSHIARPUR","Punjab","Y","Y","Y","Z4"
"140201","DERABASSI","Punjab","Y","Y","Y","Z4"
"140202","RAJPURA","HARYANA","Y","Y","Y","Z4"
"140203","AMBALA","HARYANA","Y","Y","Y","Z4"
"140301","Mohali","Punjab","Y","Y","Y","Z4"
"140304","Chandigarh","Chandigarh","N","Y","N","Z4"
"140306","Manauli","PUNJAB","Y","Y","Y","Z4"
"140307","MOHALI","CHANDIGARH","Y","Y","Y","Z4"
"140308","Mohali","Punjab","Y","Y","Y","Z4"
"140401","RAJPURA","PB","Y","Y","Y","Z4"
"140402","Rajpura","Punjab","Y","Y","Y","Z4"
"140405","PATIALA","Punjab","Y","Y","Y","Z4"
"140406","PATIALA","Punjab","Y","Y","Y","Z4"
"140407","Sirhind","Punjab","Y","Y","Y","Z4"
"140408","Sirhind-Fategarh","Punjab","Y","Y","Y","Z4"
"140412","Sirhind","Punjab","Y","Y","Y","Z4"
"140413","KHARAR","PUNJAB","Y","Y","Y","Z4"
"140417","Rajpura","PUNJAB","Y","Y","Y","Z4"
"140501","DERABASSI","Punjab","Y","Y","Y","Z4"
"140502","AMBALA","HARYANA","Y","Y","Y","Z4"
"140503","CHANDIGARH","CHANDIGARH","N","Y","N","Z4"
"140504","Dera Bassi","Punjab","Y","Y","N","Z4"
"140506","DERABASSI","PUNJAB","Y","Y","Y","Z4"
"140507","Dera Bassi","Punjab","Y","Y","Y","Z4"
"140508","AMBALA","HARYANA","Y","Y","N","Z4"
"140601","Rajpura","Punjab","Y","Y","Y","Z4"
"140602","RAJPURA","PUNJAB","Y","Y","Y","Z4"
"140603","Zirakpur","Punjab","Y","Y","Y","Z4"
"140604","ZIRAKPUR","PB","Y","Y","Y","Z4"
"140630","PANCHKULA","HARYANA","Y","Y","N","Z4"
"140701","RAJPURA","PUNJAB","Y","Y","Y","Z4"
"140702","Rajpura","Punjab","Y","Y","Y","Z4"
"140801","AMBALA","HARYANA","Y","Y","Y","Z4"
"140802","RUPNAGAR","Punjab","Y","Y","Y","Z4"
"140803","CHANDIGARH","CHANDIGARH","N","Y","N","Z4"
"140833","FAISALABAD","Punjab","Y","Y","Y","Z4"
"140901","KHARAR","Punjab","Y","Y","Y","Z4"
"141000","Ludhiana","Punjab","Y","Y","Y","Z4"
"141001","BHARAT NAGAR CHOWK","PUNJAB","Y","Y","Y","Z4"
"141002","Ludhiana","Punjab","Y","Y","Y","Z4"
"141003","Ludhiana","Punjab","Y","Y","Y","Z4"
"141004","Ludhiana","PUNJAB","Y","Y","Y","Z4"
"141005","Ludhiana","Punjab","Y","Y","Y","Z4"
"141006","Ludhiana","Punjab","Y","Y","Y","Z4"
"141007","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141008","Ludhiana","Punjab","Y","Y","Y","Z4"
"141009","Ludhiana","Punjab","Y","Y","Y","Z4"
"141010","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141011","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141012","Ludhiana","Punjab","Y","Y","Y","Z4"
"141013","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141014","Ludhiana","Punjab","Y","Y","Y","Z4"
"141015","Ludhiana","Punjab","Y","Y","Y","Z4"
"141016","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141017","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141018","LUDHIANA","Punjab","N","N","Y","Z4"
"141020","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141021","Ludhiana","Punjab","Y","Y","Y","Z4"
"141022","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141025","JALANDHAR","PUNJAB","Y","Y","Y","Z4"
"141026","LUDHIANA","PUNJAB","N","Y","N","Z4"
"141027","Ludhiana","Punjab","Y","Y","Y","Z4"
"141033","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141101","Jagraon","Punjab","Y","Y","Y","Z4"
"141102","RAIKOT","PB","Y","Y","Y","Z4"
"141103","Raikot","Punjab","Y","Y","Y","Z4"
"141104","Raikot","Punjab","Y","Y","Y","Z4"
"141105","Raikot","Punjab","Y","Y","Y","Z4"
"141106","Raikot","Punjab","Y","Y","Y","Z4"
"141107","Raikot","Punjab","Y","Y","Y","Z4"
"141108","Raikot","Punjab","Y","Y","Y","Z4"
"141109","SUDHAR","PUNJAB","Y","Y","Y","Z4"
"141110","LUDHIANA","PB","Y","Y","Y","Z4"
"141111","Khanna","Punjab","Y","Y","Y","Z4"
"141112","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141113","MACHIWARA","PUNJAB","Y","Y","Y","Z4"
"141114","SAMRALA","PUNJAB","Y","Y","Y","Z4"
"141115","Machhiwara","Punjab","Y","Y","Y","Z4"
"141116","Ludhiana","PUNJAB","Y","Y","Y","Z4"
"141117","DEHLON","PUNJAB","Y","Y","Y","Z4"
"141118","Dehlon","PUNJAB","Y","Y","Y","Z4"
"141119","Malerkotla","Punjab","Y","Y","Y","Z4"
"141120","Ludhiana","Punjab","Y","Y","Y","Z4"
"141121","MACHIWARA","PUNJAB","Y","Y","Y","Z4"
"141122","LUDHIANA","Punjab","Y","Y","Y","Z4"
"141123","Ludhiana","Punjab","Y","Y","Y","Z4"
"141124","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141125","Machhiwara","Punjab","Y","Y","Y","Z4"
"141126","Machhiwara","Punjab","Y","Y","Y","Z4"
"141127","Ludhiana","Punjab","Y","Y","Y","Z4"
"141128","LUDHIANA","PUNJAB","N","Y","N","Z4"
"141201","LUDHIANA","Punjab","Y","Y","Y","Z4"
"141202","LUDHIANA","Punjab","Y","Y","Y","Z4"
"141203","Dehlon","PUNJAB","Y","Y","Y","Z4"
"141204","RAIKOT","PB","Y","Y","Y","Z4"
"141205","Raikot","Punjab","Y","Y","Y","Z4"
"141206","Ludhiana","PUNJAB","Y","Y","Y","Z4"
"141231","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141234","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141301","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141302","Jalandhar","PUNJAB","Y","Y","Y","Z4"
"141303","JALANDHAR","PUNJAB","Y","Y","Y","Z4"
"141304","Jalandhar","PUNJAB","Y","Y","Y","Z4"
"141305","Jalandhar","Punjab","Y","Y","Y","Z4"
"141306","Jalandhar","PUNJAB","Y","Y","Y","Z4"
